Name;Art;Longitude;Latitude
Erlenstamm;Kleinstadt;4.318943;29.530401;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Puleth;Kleinstadt;3.871604;30.531283;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Randersburg;Kleinstadt;3.126773;29.861577;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Nattersquell;Kleinstadt;4.093434;29.804923;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Horeth;Kleinstadt;4.320068;30.604922;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Untergras;Kleinstadt;2.769461;29.569925;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Garetien/Kleinstaedte_Garetien.kml
Adziz;Kleinstadt;6.766489208572413;23.99140587026136;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Al'Rabat;Kleinstadt;7.12298827280067;25.32607335868621;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Birchaluk;Kleinstadt;6.653398113038895;25.54063437540427;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Borbra;Kleinstadt_Karte;5.634004705150309;24.96460409590981;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Brucken;Kleinstadt;6.633952091555544;23.38360134809647;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Challef;Kleinstadt;6.940277681622938;24.69719877215229;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Mhanerhaven;Kleinstadt;7.481527;25.328349;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Jaiban;Kleinstadt;6.967268482907285;24.90007232097392;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Khânuba;Kleinstadt;6.181031;24.227870;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Pelqanan;Kleinstadt;8.044189;26.037210;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Shariwan;Kleinstadt;7.887204;25.796751;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Gorien/Kleinstaedte_Gorien.kml
Gerasim;Kleinstadt_Karte;6.145545;36.999319;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Gashok;Kleinstadt_Karte;2.954701;34.445396;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Oblarasim;Kleinstadt;6.232237;37.942922;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Kvirasim;Kleinstadt;3.782396;36.448726;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Eestiva;Kleinstadt_Karte;10.744411;39.071021;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Glyndhaven;Kleinstadt_Karte;5.306366;41.533560;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Hoher_Norden/Kleinstaedte_Hoher_Norden.kml
Oberbomed;Kleinstadt;-.413453;26.063075;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Mhoremis;Kleinstadt;-1.805053;25.454761;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Ramaúd;Kleinstadt;-1.746337;25.110973;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Salikum;Kleinstadt;-1.460982;25.006068;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Schelf;Kleinstadt;-1.543038;25.272819;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Kabash;Kleinstadt;-.131028;24.175718;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Vhelwán;Kleinstadt;-.550027;23.075362;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Côntris;Kleinstadt;-1.306072;25.438815;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Cophirya;Kleinstadt;-.225152;25.579409;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Gravina;Kleinstadt;.245918;23.026596;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Estoria;Kleinstadt;-.450055;25.958863;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Letran;Kleinstadt;-1.119347;24.715286;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Tovenkis;Kleinstadt;-.488192;24.216105;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Karsina;Kleinstadt;-.658626;23.914462;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Gebein;Kleinstadt;-.432548;24.060443;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Valavet;Kleinstadt;-.513595;23.782511;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Brelak;Kleinstadt;-.224937;23.571480;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Kusmarina;Kleinstadt-X;-1.623252;25.085429;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Illstan;Kleinstadt;-.859783;25.624820;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Westfar;Kleinstadt;-1.351614;25.180792;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Centrano;Kleinstadt;-.496578;25.491190;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Olbris;Kleinstadt;-.552735;24.369251;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Torvilio;Kleinstadt;-.761309;24.574256;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Horasreich/Kleinstaedte_Horasreich.kml
Al'Mharim;Kleinstadt;1.542716765420267;26.12529962693152;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Ferchaba;Kleinstadt_Karte;1.387194247188708;26.2953039641187;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Machsiz;Kleinstadt;2.490156009901643;22.14478168536189;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Malkillabad;Kleinstadt;2.459080427756697;21.76293574267386;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase Birscha;Kleinstadt_Karte;2.321470363742033;23.81195706825061;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase El'Ankhra;Kleinstadt;1.930896519771914;25.50285810785643;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase El'Karram;Kleinstadt;4.168886315009912;24.56601232170351;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase Kireh;Kleinstadt;3.041717797510828;24.89189836886051;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase Shebah;Kleinstadt;1.767243370810869;24.205446806721;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Oase Terekh;Kleinstadt;1.27018473606771;24.78827947940174;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Vishia;Kleinstadt;0.916205544527624;21.96120719556731;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kalifat/Kleinstaedte_Kalifat.kml
Koschtal;Kleinstadt;1.095126;29.226659;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Eisenhuett;Kleinstadt;1.918934;28.251936;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Nadoret;Kleinstadt_Karte;1.647933;29.206767;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Rhondur;Kleinstadt;1.296843;29.309111;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Salmingen;Kleinstadt;2.200646;29.222353;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Steinbrücken;Kleinstadt;1.698418;30.039528;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Bragahn;Kleinstadt;1.761176;28.592868;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Rohalssteg;Kleinstadt;1.354724;29.476893;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Wallerheim;Kleinstadt-X;1.681852;29.363673;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Uztrutz;Kleinstadt;1.507916;28.560914;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Drift;Kleinstadt;1.357254;28.439972;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Kosch/Kleinstaedte_Kosch.kml
Alrurdan;Kleinstadt;9.127846;24.640683;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Maraskan/Kleinstaedte_Maraskan.kml
Praiosdank;Kleinstadt;8.284307;21.783858;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Maraskan/Kleinstaedte_Maraskan.kml
Port Corrad;Kleinstadt_Karte;.798609235852079;21.165078628578;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Sylphur;Kleinstadt;-2.084269580799447;17.51308557554848;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Patras;Kleinstadt;-0.3955858975528337;18.57994225262915;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Vinay;Kleinstadt;-1.836687497449447;16.79344921439532;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Yar'dasham;Kleinstadt;1.250343921610027;16.40397949728617;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Port Visar;Kleinstadt;0.1414002686439742;18.50653112608722;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Lorfas;Kleinstadt;-0.05181695051150403;21.74693170861976;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
El'Halem;Kleinstadt;-0.7716873328250107;21.83689366269269;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Meridiana/Kleinstaedte_Meridiana.kml
Awallakand;Kleinstadt;5.032618;26.625051;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Kleinstaedte_Mhanadistan.kml
Selicum;Kleinstadt;3.59665538582171;25.90729283314422;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Mhanadistan/Kleinstaedte_Mhanadistan.kml
Nummath;Kleinstadt;.281106;28.967367;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Kleinstaedte_Nordmarken.kml
Kefberg;Kleinstadt;-0.028849;29.911270;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Kleinstaedte_Nordmarken.kml
Alborath;Kleinstadt;-.603853;27.596325;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nordmarken/Kleinstaedte_Nordmarken.kml
Joborn;Kleinstadt;-1.966302493336189;31.88746936818142;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Eichhafen;Kleinstadt;-1.480502858530349;32.22958323918036;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Andrafall;Kleinstadt;-1.042874338835954;32.25825515277123;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Teshkal;Kleinstadt;0.1857695065096054;32.51350733668039;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Trontsand;Kleinstadt;-3.490960209008447;30.63521496785929;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Lyckmoor;Kleinstadt;-3.479075567573618;31.46523975781573;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Althagen;Kleinstadt;-3.125478880458527;31.80754520856624;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Thurana;Kleinstadt;-0.4973668325529124;31.55697264146678;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Albumin;Kleinstadt;0.01482942857205627;31.38171948842768;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Nostragast/Kleinstaedte_Nostragast.kml
Gh'Orrgelmur;Kleinstadt;-.279152;35.117821;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Orkland/Kleinstaedte_Orkland.kml
Rimtheym;Kleinstadt_Rakshazar;40.20079320325601;53.40877042562894;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Rakshazar/Kleinstaedte_Rakshazar.kml
Assanra;Kleinstadt_Rakshazar;61.31554783812053;21.60186988587886;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Rakshazar/Kleinstaedte_Rakshazar.kml
Mascupi;Kleinstadt_Rakshazar;55.51497835260247;16.12931301267737;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Rakshazar/Kleinstaedte_Rakshazar.kml
Arkimstolz;Kleinstadt_Rakshazar;41.56470010341769;31.44295927733221;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Rakshazar/Kleinstaedte_Rakshazar.kml
KhurKez Kao;Kleinstadt_Rakshazar;54.007873650417;41.54425367369;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Rakshazar/Kleinstaedte_Rakshazar.kml
Binsborn;Kleinstadt-X;7.86344973801498;31.1628542193559;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Schwarztobrien/Kleinstaedte_Schwarztobrien.kml
Krytzdorf;Kleinstadt;7.81853714883763;30.9222432491123;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Schwarztobrien/Kleinstaedte_Schwarztobrien.kml
Sassandra-Südwall;Kleinstadt;10.3579941079332;30.2461952560039;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Schwarztobrien/Kleinstaedte_Schwarztobrien.kml
Auriler;Kleinstadt;-5.6224988459253;35.1444422920023;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Brendhil;Kleinstadt;-5.682226;34.373315;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Efferdûn;Kleinstadt;-4.2335096105917;32.29337465387435;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Goldsholmr;Kleinstadt_Karte;-7.57510052808714;37.9964271748152;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Hjedan;Kleinstadt;-3.92398;35.350133;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Hoijangar;Kleinstadt;-5.28415734078921;34.9615374174707;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Kord;Kleinstadt;-5.715636;32.671291;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Ljasdahl;Kleinstadt;-4.854771;33.189755;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Orkbrand;Kleinstadt;-4.047982199377125;33.59257982531393;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Orkgard;Kleinstadt;-4.397236;34.011967;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Orvil;Kleinstadt;-5.343069;33.659944;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Overthorn;Kleinstadt;-5.371019;34.276031;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Rayyadh;Kleinstadt;-1.080525;37.063017;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Skovbjerg;Kleinstadt;-4.622151;34.184048;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Svafdûn;Kleinstadt;-4.355121834893647;32.0435215010368;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Torstorsgard;Kleinstadt;-4.571310;35.806618;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Uddahjal;Kleinstadt_Karte;-5.21229719810544;35.5263907064653;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Vilnvad;Kleinstadt;-3.955833418209926;33.5043375219007;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Thorwal/Kleinstaedte_Thorwal.kml
Edas;Kleinstadt;1.975908615056883;16.86375294186935;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Waldinseln/Kleinstaedte_Waldinseln.kml
Port Stoerrebrandt;Kleinstadt_Karte;7.020902869015997;14.93251156371482;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Waldinseln/Kleinstaedte_Waldinseln.kml
Menzheim;Kleinstadt;4.74272279171883;32.2459207548307;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Nordhag;Kleinstadt;3.46680731355886;32.8282368641934;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Braunsfurt;Kleinstadt;5.073476023509651;33.37471731122964;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Altnorden;Kleinstadt_Karte;5.091476907595554;32.65198315638528;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Balsaith;Kleinstadt_Karte;4.371983810601683;33.52228751446445;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Salthel;Kleinstadt_Karte;5.8328888283728;33.1543106018104;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Rudein;Kleinstadt;4.977241217742112;32.88951053460756;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Moosgrund;Kleinstadt_Karte;4.832774283128954;32.92467981486991;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Anderath;Kleinstadt;4.944284245416699;33.06076973694015;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weiden/Kleinstaedte_Weiden.kml
Ebelried;Kleinstadt_Karte;7.97318390704161;32.67665421685364;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weisstobrien/Kleinstaedte_Weisstobrien.kml
Tizamsauen;Kleinstadt;8.046831745144171;33.0301162430952;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Weisstobrien/Kleinstaedte_Weisstobrien.kml
Triveth;Kleinstadt;-1.850110;27.205323;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Windhag/Kleinstaedte_Windhag.kml
Arÿïos;Kleinstadt;-2.646504;23.968379;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Zyklopeninseln/Kleinstaedte_Zyklopeninseln.kml
Skebos;Kleinstadt;-3.509206;23.442700;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Zyklopeninseln/Kleinstaedte_Zyklopeninseln.kml
Tyrakos;Kleinstadt;-2.601139;23.489235;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Zyklopeninseln/Kleinstaedte_Zyklopeninseln.kml
Athyros;Kleinstadt;-3.178777;22.697396;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Zyklopeninseln/Kleinstaedte_Zyklopeninseln.kml
Maradom;Dorf;-2.036179;29.594286;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Jannendoch;Dorf;-1.690136;29.453559;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Ilvidoch;Dorf;-2.603704;29.384148;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Lyngwyn;Dorf;-1.090273;29.083445;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Glydwick;Dorf;-1.251857;29.546489;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Otterntal;Dorf;-1.598166;29.223463;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Nordhag;Dorf;-2.846233;29.410607;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Aiwiallsburg;Dorf;-1.200648;29.652907;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Albentrutz;Dorf;-.539768;29.185872;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
Lyngwyn;Dorf;-2.800850;29.586896;http://www.dereglobus.orkenspalter.de/public/DereGlobus/Staedte/kml/Siedlungen/Albernia/Doerfer_Albernia.kml
